title,publication_date,capture_time,language,domain,url,original_capture_url,archive_playback_url,article_url
"Staff walk out of Hollywood climbing gym, saying company kept shooting threat a secret",2023-11-02,2023-11-03T05:26:24Z,en,latimes.com,https://www.latimes.com/california/story/2023-11-02/hollywood-boulders-climbing-gym-shooting-threat,https://web.archive.org/web/20231103052624id_/https://www.latimes.com/california/story/2023-11-02/hollywood-boulders-climbing-gym-shooting-threat,https://web.archive.org/web/20231103052624/https://www.latimes.com/california/story/2023-11-02/hollywood-boulders-climbing-gym-shooting-threat,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGxhdGltZXMpL2NhbGlmb3JuaWEvc3RvcnkvMjAyMy0xMS0wMi9ob2xseXdvb2QtYm91bGRlcnMtY2xpbWJpbmctZ3ltLXNob290aW5nLXRocmVhdA~~
Police fatally shoot knife-wielding man at popular Calabasas restaurant,2023-11-02,2023-11-03T06:14:55Z,en,latimes.com,https://www.latimes.com/california/story/2023-11-02/lapd-shoots-knife-wielding-man-to-death-at-popular-restaurant-patio-in-old-town-calabasas,https://web.archive.org/web/20231103061455id_/https://www.latimes.com/california/story/2023-11-02/lapd-shoots-knife-wielding-man-to-death-at-popular-restaurant-patio-in-old-town-calabasas,https://web.archive.org/web/20231103061455/https://www.latimes.com/california/story/2023-11-02/lapd-shoots-knife-wielding-man-to-death-at-popular-restaurant-patio-in-old-town-calabasas,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGxhdGltZXMpL2NhbGlmb3JuaWEvc3RvcnkvMjAyMy0xMS0wMi9sYXBkLXNob290cy1rbmlmZS13aWVsZGluZy1tYW4tdG8tZGVhdGgtYXQtcG9wdWxhci1yZXN0YXVyYW50LXBhdGlvLWluLW9sZC10b3duLWNhbGFiYXNhcw~~
"Suspect in Tupac Shakur's killing, an admitted Crips 'shot caller,' won't face the death penalty",2023-11-02,2023-11-03T01:41:45Z,en,latimes.com,https://www.latimes.com/world-nation/story/2023-11-02/tupac-shakur-murder-suspect-duane-keffe-d-davis-no-death-penalty,https://web.archive.org/web/20231103014145id_/https://www.latimes.com/world-nation/story/2023-11-02/tupac-shakur-murder-suspect-duane-keffe-d-davis-no-death-penalty,https://web.archive.org/web/20231103014145/https://www.latimes.com/world-nation/story/2023-11-02/tupac-shakur-murder-suspect-duane-keffe-d-davis-no-death-penalty,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGxhdGltZXMpL3dvcmxkLW5hdGlvbi9zdG9yeS8yMDIzLTExLTAyL3R1cGFjLXNoYWt1ci1tdXJkZXItc3VzcGVjdC1kdWFuZS1rZWZmZS1kLWRhdmlzLW5vLWRlYXRoLXBlbmFsdHk~
KCAL Investigates: Stabbing that went unreported for hours raises concerns about school safety,2023-11-02,2023-11-04T03:03:32Z,en,cbsnews.com,https://www.cbsnews.com/losangeles/news/kcal-investigates-stabbing-that-went-unreported-for-hoursraises-concerns-about-school-safety/,https://web.archive.org/web/20231104030332id_/https://www.cbsnews.com/losangeles/news/kcal-investigates-stabbing-that-went-unreported-for-hoursraises-concerns-about-school-safety/,https://web.archive.org/web/20231104030332/https://www.cbsnews.com/losangeles/news/kcal-investigates-stabbing-that-went-unreported-for-hoursraises-concerns-about-school-safety/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL2xvc2FuZ2VsZXMvbmV3cy9rY2FsLWludmVzdGlnYXRlcy1zdGFiYmluZy10aGF0LXdlbnQtdW5yZXBvcnRlZC1mb3ItaG91cnNyYWlzZXMtY29uY2VybnMtYWJvdXQtc2Nob29sLXNhZmV0eQ~~
Mets hire former NYPD commish Keechant Sewell for newly created public safety role: ‘Dream job’,2023-11-02,2023-11-03T01:44:32Z,en,nypost.com,https://nypost.com/2023/11/02/metro/mets-hire-ex-nypd-boss-keechant-sewell-for-new-public-safety-gig/,https://web.archive.org/web/20231103014432id_/https://nypost.com/2023/11/02/metro/mets-hire-ex-nypd-boss-keechant-sewell-for-new-public-safety-gig/,https://web.archive.org/web/20231103014432/https://nypost.com/2023/11/02/metro/mets-hire-ex-nypd-boss-keechant-sewell-for-new-public-safety-gig/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55cG9zdCkvMjAyMy8xMS8wMi9tZXRyby9tZXRzLWhpcmUtZXgtbnlwZC1ib3NzLWtlZWNoYW50LXNld2VsbC1mb3ItbmV3LXB1YmxpYy1zYWZldHktZ2ln
"Duane Keith Davis, charged with murder in Tupac Shakur's 1996 death, pleads not guilty in Las Vegas",2023-11-02,2023-11-03T01:37:38Z,en,cbsnews.com,https://www.cbsnews.com/news/tupac-shakur-death-duane-keith-davis-las-vegas-arraignment/,https://web.archive.org/web/20231103013738id_/https://www.cbsnews.com/news/tupac-shakur-death-duane-keith-davis-las-vegas-arraignment/,https://web.archive.org/web/20231103013738/https://www.cbsnews.com/news/tupac-shakur-death-duane-keith-davis-las-vegas-arraignment/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL25ld3MvdHVwYWMtc2hha3VyLWRlYXRoLWR1YW5lLWtlaXRoLWRhdmlzLWxhcy12ZWdhcy1hcnJhaWdubWVudA~~
Man Accused in Tupac Shakur’s Murder Pleads Not Guilty,2023-11-02,2023-11-03T01:29:28Z,en,nytimes.com,https://www.nytimes.com/2023/11/02/arts/tupac-shakur-duane-keith-davis-arraignment.html,https://web.archive.org/web/20231103012928id_/https://www.nytimes.com/2023/11/02/arts/tupac-shakur-duane-keith-davis-arraignment.html,https://web.archive.org/web/20231103012928/https://www.nytimes.com/2023/11/02/arts/tupac-shakur-duane-keith-davis-arraignment.html,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpLzIwMjMvMTEvMDIvYXJ0cy90dXBhYy1zaGFrdXItZHVhbmUta2VpdGgtZGF2aXMtYXJyYWlnbm1lbnQuaHRtbA~~
How a Campaign of Extremist Violence Is Pushing the West Bank to the Brink,2023-11-02,2023-11-03T05:54:53Z,en,nytimes.com,https://www.nytimes.com/2023/11/02/world/middleeast/west-bank-palestinians-israel-settlers.html,https://web.archive.org/web/20231103055453id_/https://www.nytimes.com/2023/11/02/world/middleeast/west-bank-palestinians-israel-settlers.html,https://web.archive.org/web/20231103055453/https://www.nytimes.com/2023/11/02/world/middleeast/west-bank-palestinians-israel-settlers.html,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpLzIwMjMvMTEvMDIvd29ybGQvbWlkZGxlZWFzdC93ZXN0LWJhbmstcGFsZXN0aW5pYW5zLWlzcmFlbC1zZXR0bGVycy5odG1s
"Video captures final screams of pro cyclist Mo Wilson after accused killer Kaitlin Armstrong tracked her on fitness app, prosecutor says",2023-11-02,2023-11-03T02:56:10Z,en,cbsnews.com,https://www.cbsnews.com/sanfrancisco/news/kaitlin-armstrong-trial-video-captures-final-screams-pro-cyclist-mo-wilson-prosecutor-says/,https://web.archive.org/web/20231103025610id_/https://www.cbsnews.com/sanfrancisco/news/kaitlin-armstrong-trial-video-captures-final-screams-pro-cyclist-mo-wilson-prosecutor-says/,https://web.archive.org/web/20231103025610/https://www.cbsnews.com/sanfrancisco/news/kaitlin-armstrong-trial-video-captures-final-screams-pro-cyclist-mo-wilson-prosecutor-says/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL3NhbmZyYW5jaXNjby9uZXdzL2thaXRsaW4tYXJtc3Ryb25nLXRyaWFsLXZpZGVvLWNhcHR1cmVzLWZpbmFsLXNjcmVhbXMtcHJvLWN5Y2xpc3QtbW8td2lsc29uLXByb3NlY3V0b3Itc2F5cw~~
"Duane Keith Davis, charged with murder in Tupac Shakur's 1996 death, pleads not guilty in Las Vegas",2023-11-02,2023-11-03T02:53:03Z,en,cbsnews.com,https://www.cbsnews.com/sanfrancisco/news/tupac-shakur-death-duane-keith-davis-las-vegas-arraignment/,https://web.archive.org/web/20231103025303id_/https://www.cbsnews.com/sanfrancisco/news/tupac-shakur-death-duane-keith-davis-las-vegas-arraignment/,https://web.archive.org/web/20231103025303/https://www.cbsnews.com/sanfrancisco/news/tupac-shakur-death-duane-keith-davis-las-vegas-arraignment/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL3NhbmZyYW5jaXNjby9uZXdzL3R1cGFjLXNoYWt1ci1kZWF0aC1kdWFuZS1rZWl0aC1kYXZpcy1sYXMtdmVnYXMtYXJyYWlnbm1lbnQ~
Best podcasts of the week: Philippa Gregory celebrates everyday women who changed the world,2023-11-02,2023-11-03T01:21:56Z,en,theguardian.com,https://www.theguardian.com/tv-and-radio/2023/nov/02/hear-here-philippa-gregory-normal-women-podcast,https://web.archive.org/web/20231103012156id_/https://www.theguardian.com/tv-and-radio/2023/nov/02/hear-here-philippa-gregory-normal-women-podcast,https://web.archive.org/web/20231103012156/https://www.theguardian.com/tv-and-radio/2023/nov/02/hear-here-philippa-gregory-normal-women-podcast,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLHRoZWd1YXJkaWFuKS90di1hbmQtcmFkaW8vMjAyMy9ub3YvMDIvaGVhci1oZXJlLXBoaWxpcHBhLWdyZWdvcnktbm9ybWFsLXdvbWVuLXBvZGNhc3Q~
Suspect in 1996 murder of Tupac Shakur pleads not guilty,2023-11-02,2023-11-03T02:47:58Z,en,theguardian.com,https://www.theguardian.com/music/2023/nov/02/tupac-shakur-murder-las-vegas-nevada,https://web.archive.org/web/20231103024758id_/https://www.theguardian.com/music/2023/nov/02/tupac-shakur-murder-las-vegas-nevada,https://web.archive.org/web/20231103024758/https://www.theguardian.com/music/2023/nov/02/tupac-shakur-murder-las-vegas-nevada,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLHRoZWd1YXJkaWFuKS9tdXNpYy8yMDIzL25vdi8wMi90dXBhYy1zaGFrdXItbXVyZGVyLWxhcy12ZWdhcy1uZXZhZGE~
Gunman sought in fatal Brooklyn shooting,2023-11-02,2023-11-03T01:44:27Z,en,cbsnews.com,https://www.cbsnews.com/newyork/video/gunman-sought-in-fatal-brooklyn-shooting/,https://web.archive.org/web/20231103014427id_/https://www.cbsnews.com/newyork/video/gunman-sought-in-fatal-brooklyn-shooting/,https://web.archive.org/web/20231103014427/https://www.cbsnews.com/newyork/video/gunman-sought-in-fatal-brooklyn-shooting/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL25ld3lvcmsvdmlkZW8vZ3VubWFuLXNvdWdodC1pbi1mYXRhbC1icm9va2x5bi1zaG9vdGluZw~~
US companies push guns as blithely and murderously as they once did tobacco,2023-11-02,2023-11-03T02:33:33Z,en,theguardian.com,https://www.theguardian.com/commentisfree/2023/nov/02/us-gun-companies-suicide-homicide-laws-tobacco,https://web.archive.org/web/20231103023333id_/https://www.theguardian.com/commentisfree/2023/nov/02/us-gun-companies-suicide-homicide-laws-tobacco,https://web.archive.org/web/20231103023333/https://www.theguardian.com/commentisfree/2023/nov/02/us-gun-companies-suicide-homicide-laws-tobacco,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLHRoZWd1YXJkaWFuKS9jb21tZW50aXNmcmVlLzIwMjMvbm92LzAyL3VzLWd1bi1jb21wYW5pZXMtc3VpY2lkZS1ob21pY2lkZS1sYXdzLXRvYmFjY28~
Playbook: Tommy Tuberville vs. everybody,2023-11-02,2023-11-04T02:42:21Z,en,politico.com,https://www.politico.com/newsletters/playbook/2023/11/02/tommy-tuberville-vs-everybody-00124952,https://web.archive.org/web/20231104024221id_/https://www.politico.com/newsletters/playbook/2023/11/02/tommy-tuberville-vs-everybody-00124952,https://web.archive.org/web/20231104024221/https://www.politico.com/newsletters/playbook/2023/11/02/tommy-tuberville-vs-everybody-00124952,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLHBvbGl0aWNvKS9uZXdzbGV0dGVycy9wbGF5Ym9vay8yMDIzLzExLzAyL3RvbW15LXR1YmVydmlsbGUtdnMtZXZlcnlib2R5LTAwMTI0OTUy
"President Biden, first lady to visit Maine community after deadliest shooting in state history",2023-11-02,2023-11-03T03:40:14Z,en,foxnews.com,https://www.foxnews.com/politics/president-biden-first-lady-visit-maine-community-deadliest-shooting-state-history,https://web.archive.org/web/20231103034014id_/https://www.foxnews.com/politics/president-biden-first-lady-visit-maine-community-deadliest-shooting-state-history,https://web.archive.org/web/20231103034014/https://www.foxnews.com/politics/president-biden-first-lady-visit-maine-community-deadliest-shooting-state-history,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGZveG5ld3MpL3BvbGl0aWNzL3ByZXNpZGVudC1iaWRlbi1maXJzdC1sYWR5LXZpc2l0LW1haW5lLWNvbW11bml0eS1kZWFkbGllc3Qtc2hvb3Rpbmctc3RhdGUtaGlzdG9yeQ~~
Police seek suspect in deadly Brooklyn shooting,2023-11-02,2023-11-03T01:38:02Z,en,cbsnews.com,https://www.cbsnews.com/newyork/news/brownsville-brooklyn-deadly-shooting-tikya-francis/,https://web.archive.org/web/20231103013802id_/https://www.cbsnews.com/newyork/news/brownsville-brooklyn-deadly-shooting-tikya-francis/,https://web.archive.org/web/20231103013802/https://www.cbsnews.com/newyork/news/brownsville-brooklyn-deadly-shooting-tikya-francis/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL25ld3lvcmsvbmV3cy9icm93bnN2aWxsZS1icm9va2x5bi1kZWFkbHktc2hvb3RpbmctdGlreWEtZnJhbmNpcw~~
Ex-gang leader suspected of Tupac Shakur murder pleads not guilty,2023-11-02,2023-11-03T01:36:10Z,en,foxnews.com,https://www.foxnews.com/entertainment/ex-gang-leader-suspected-tupac-shakur-murder-pleads-not-guilty,https://web.archive.org/web/20231103013610id_/https://www.foxnews.com/entertainment/ex-gang-leader-suspected-tupac-shakur-murder-pleads-not-guilty,https://web.archive.org/web/20231103013610/https://www.foxnews.com/entertainment/ex-gang-leader-suspected-tupac-shakur-murder-pleads-not-guilty,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGZveG5ld3MpL2VudGVydGFpbm1lbnQvZXgtZ2FuZy1sZWFkZXItc3VzcGVjdGVkLXR1cGFjLXNoYWt1ci1tdXJkZXItcGxlYWRzLW5vdC1ndWlsdHk~
Police search for black Lamborghini connected to shooting near the Grove,2023-11-02,2023-11-04T02:36:42Z,en,cbsnews.com,https://www.cbsnews.com/losangeles/news/police-investigate-shooting-near-the-grove/,https://web.archive.org/web/20231104023642id_/https://www.cbsnews.com/losangeles/news/police-investigate-shooting-near-the-grove/,https://web.archive.org/web/20231104023642/https://www.cbsnews.com/losangeles/news/police-investigate-shooting-near-the-grove/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL2xvc2FuZ2VsZXMvbmV3cy9wb2xpY2UtaW52ZXN0aWdhdGUtc2hvb3RpbmctbmVhci10aGUtZ3JvdmU~
Family: Why have there been no charges in shooting that killed Chicago assistant principal?,2023-11-02,2023-11-04T03:00:02Z,en,cbsnews.com,https://www.cbsnews.com/chicago/news/family-why-no-shooting-chicago-assistant-principal/,https://web.archive.org/web/20231104030002id_/https://www.cbsnews.com/chicago/news/family-why-no-shooting-chicago-assistant-principal/,https://web.archive.org/web/20231104030002/https://www.cbsnews.com/chicago/news/family-why-no-shooting-chicago-assistant-principal/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL2NoaWNhZ28vbmV3cy9mYW1pbHktd2h5LW5vLXNob290aW5nLWNoaWNhZ28tYXNzaXN0YW50LXByaW5jaXBhbA~~
The Many Missed Warnings Before Maine’s Mass Shooting,2023-11-02,2023-11-03T03:32:30Z,en,nytimes.com,https://www.nytimes.com/2023/11/02/podcasts/the-daily/maine-shooter.html,https://web.archive.org/web/20231103033230id_/https://www.nytimes.com/2023/11/02/podcasts/the-daily/maine-shooter.html,https://web.archive.org/web/20231103033230/https://www.nytimes.com/2023/11/02/podcasts/the-daily/maine-shooter.html,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpLzIwMjMvMTEvMDIvcG9kY2FzdHMvdGhlLWRhaWx5L21haW5lLXNob290ZXIuaHRtbA~~
"Illinois assault-style weapons registration is open, but questions remain about enforcement, other issues",2023-11-02,2023-11-04T04:52:11Z,en,cbsnews.com,https://www.cbsnews.com/chicago/news/illinois-assault-style-weapons-registration-open-questions/,https://web.archive.org/web/20231104045211id_/https://www.cbsnews.com/chicago/news/illinois-assault-style-weapons-registration-open-questions/,https://web.archive.org/web/20231104045211/https://www.cbsnews.com/chicago/news/illinois-assault-style-weapons-registration-open-questions/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL2NoaWNhZ28vbmV3cy9pbGxpbm9pcy1hc3NhdWx0LXN0eWxlLXdlYXBvbnMtcmVnaXN0cmF0aW9uLW9wZW4tcXVlc3Rpb25z
Love Letters to California,2023-11-02,2023-11-03T01:25:12Z,en,nytimes.com,https://www.nytimes.com/2023/11/02/us/california-love-letters.html,https://web.archive.org/web/20231103012512id_/https://www.nytimes.com/2023/11/02/us/california-love-letters.html,https://web.archive.org/web/20231103012512/https://www.nytimes.com/2023/11/02/us/california-love-letters.html,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpLzIwMjMvMTEvMDIvdXMvY2FsaWZvcm5pYS1sb3ZlLWxldHRlcnMuaHRtbA~~
"Israel, the I.R.S. and the Big Grift",2023-11-02,2023-11-04T02:35:25Z,en,nytimes.com,https://www.nytimes.com/2023/11/02/opinion/columnists/israel-irs-national-security-hostages.html,https://web.archive.org/web/20231104023525id_/https://www.nytimes.com/2023/11/02/opinion/columnists/israel-irs-national-security-hostages.html,https://web.archive.org/web/20231104023525/https://www.nytimes.com/2023/11/02/opinion/columnists/israel-irs-national-security-hostages.html,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpLzIwMjMvMTEvMDIvb3Bpbmlvbi9jb2x1bW5pc3RzL2lzcmFlbC1pcnMtbmF0aW9uYWwtc2VjdXJpdHktaG9zdGFnZXMuaHRtbA~~
"Lewiston Begins to Heal, One Touchdown at a Time",2023-11-02,2023-11-03T02:44:25Z,en,nytimes.com,https://www.nytimes.com/2023/11/02/us/maine-shooting-lewiston-football.html,https://web.archive.org/web/20231103024425id_/https://www.nytimes.com/2023/11/02/us/maine-shooting-lewiston-football.html,https://web.archive.org/web/20231103024425/https://www.nytimes.com/2023/11/02/us/maine-shooting-lewiston-football.html,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpLzIwMjMvMTEvMDIvdXMvbWFpbmUtc2hvb3RpbmctbGV3aXN0b24tZm9vdGJhbGwuaHRtbA~~
The Signs Were All There. Why Did No One Stop the Maine Shooter?,2023-11-02,2023-11-03T05:50:35Z,en,nytimes.com,https://www.nytimes.com/2023/11/02/us/maine-shooting-mental-health-laws.html,https://web.archive.org/web/20231103055035id_/https://www.nytimes.com/2023/11/02/us/maine-shooting-mental-health-laws.html,https://web.archive.org/web/20231103055035/https://www.nytimes.com/2023/11/02/us/maine-shooting-mental-health-laws.html,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG55dGltZXMpLzIwMjMvMTEvMDIvdXMvbWFpbmUtc2hvb3RpbmctbWVudGFsLWhlYWx0aC1sYXdzLmh0bWw~
Halloween mass shooting as people gunned down during trick-or-treating,2023-11-01,2023-11-02T03:15:13Z,en,newsweek.com,https://www.newsweek.com/halloween-mass-shooting-people-gunned-down-trick-treating-1839797,https://web.archive.org/web/20231102031513id_/https://www.newsweek.com/halloween-mass-shooting-people-gunned-down-trick-treating-1839797,https://web.archive.org/web/20231102031513/https://www.newsweek.com/halloween-mass-shooting-people-gunned-down-trick-treating-1839797,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLG5ld3N3ZWVrKS9oYWxsb3dlZW4tbWFzcy1zaG9vdGluZy1wZW9wbGUtZ3VubmVkLWRvd24tdHJpY2stdHJlYXRpbmctMTgzOTc5Nw~~
Woman injured in shooting in Northview Heights,2023-11-01,2023-11-02T05:41:40Z,en,cbsnews.com,https://www.cbsnews.com/pittsburgh/news/woman-injured-in-shooting-in-northview-heights/,https://web.archive.org/web/20231102054140id_/https://www.cbsnews.com/pittsburgh/news/woman-injured-in-shooting-in-northview-heights/,https://web.archive.org/web/20231102054140/https://www.cbsnews.com/pittsburgh/news/woman-injured-in-shooting-in-northview-heights/,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGNic25ld3MpL3BpdHRzYnVyZ2gvbmV3cy93b21hbi1pbmp1cmVkLWluLXNob290aW5nLWluLW5vcnRodmlldy1oZWlnaHRz
"College student fatally shot in Salem, Massachusetts during local Halloween festivities",2023-11-01,2023-11-02T02:29:04Z,en,foxnews.com,https://www.foxnews.com/us/college-student-fatally-shot-salem-massachusetts-local-halloween-festivities,https://web.archive.org/web/20231102022904id_/https://www.foxnews.com/us/college-student-fatally-shot-salem-massachusetts-local-halloween-festivities,https://web.archive.org/web/20231102022904/https://www.foxnews.com/us/college-student-fatally-shot-salem-massachusetts-local-halloween-festivities,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGZveG5ld3MpL3VzL2NvbGxlZ2Utc3R1ZGVudC1mYXRhbGx5LXNob3Qtc2FsZW0tbWFzc2FjaHVzZXR0cy1sb2NhbC1oYWxsb3dlZW4tZmVzdGl2aXRpZXM~
Why was Maine shooter allowed to have guns? Questions swirl in wake of massacre,2023-11-01,2023-11-03T01:45:19Z,en,latimes.com,https://www.latimes.com/world-nation/story/2023-11-01/why-was-maine-shooter-allowed-to-have-guns-questions-swirl-in-wake-of-massacre,https://web.archive.org/web/20231103014519id_/https://www.latimes.com/world-nation/story/2023-11-01/why-was-maine-shooter-allowed-to-have-guns-questions-swirl-in-wake-of-massacre,https://web.archive.org/web/20231103014519/https://www.latimes.com/world-nation/story/2023-11-01/why-was-maine-shooter-allowed-to-have-guns-questions-swirl-in-wake-of-massacre,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGxhdGltZXMpL3dvcmxkLW5hdGlvbi9zdG9yeS8yMDIzLTExLTAxL3doeS13YXMtbWFpbmUtc2hvb3Rlci1hbGxvd2VkLXRvLWhhdmUtZ3Vucy1xdWVzdGlvbnMtc3dpcmwtaW4td2FrZS1vZi1tYXNzYWNyZQ~~
